,Channel 1,Channel 2
Revision:           ,0,0
Type:               ,average,average
Start:              ,0,0
Points:             ,71000,71000
Count:              ,48,48
XDispRange:         ,7.10000E+00,7.10000E+00
XDispOrg:           ,-3.67099999999998E-02,-3.67099999999998E-02
XInc:               ,1.00000000000000E-04,1.00000000000000E-04
XOrg:               ,-3.66100000000001E-02,-3.66100000000001E-02
Units:              ,Second,Second
XReference:         ,4,4
YDispRange:         ,4.00000E-01,8.00000E+00
YDispOrg:           ,5.87999999523163E-01,2.35999989509583E+00
YInc:               ,6.587944310779E-06,1.31762197229732E-04
YOrg:               ,5.94640647865265E-01,2.49281629480757E+00
Units:              ,Volt,Volt
YReference:         ,1,1
Frame:              ,DSOS104A:MY55510295,DSOS104A:MY55510295
Date:               ,10 MAY 2018,10 MAY 2018
Time:               ,18:08:09,18:08:09
Max Bandwidth:      ,5000,5000
Min Bandwidth:      ,0,0
Time Tags (Channel 1),Channel 1,Channel 2
6.9999900E+00, 5.158093E-01, 4.7911444E+00
7.0000900E+00, 5.098538E-01, 4.7841611E+00
7.0001900E+00, 5.122914E-01, 4.7881136E+00
7.0002900E+00, 5.060526E-01, 4.7900901E+00
7.0003900E+00, 5.099658E-01, 4.7916713E+00
7.0004900E+00, 5.070605E-01, 4.7904854E+00
7.0005900E+00, 4.998994E-01, 4.7875867E+00
7.0006900E+00, 5.033054E-01, 4.7829752E+00
7.0007900E+00, 5.009403E-01, 4.7941747E+00
7.0008900E+00, 5.109738E-01, 4.7900901E+00
7.0009900E+00, 5.225620E-01, 4.7939115E+00
7.0010900E+00, 5.162046E-01, 4.7853470E+00
7.0011900E+00, 5.124297E-01, 4.7852149E+00
7.0012900E+00, 5.226476E-01, 4.7885089E+00
7.0013900E+00, 5.137604E-01, 4.7875867E+00
7.0014900E+00, 5.154008E-01, 4.7837658E+00
7.0015900E+00, 5.103281E-01, 4.7914081E+00
7.0016900E+00, 5.156710E-01, 4.7873230E+00
7.0017900E+00, 5.123704E-01, 4.7894316E+00
7.0018900E+00, 5.144324E-01, 4.7871914E+00
7.0019900E+00, 5.083979E-01, 4.7895632E+00
7.0020900E+00, 5.101107E-01, 4.7862692E+00
7.0021900E+00, 5.047613E-01, 4.7858739E+00
7.0022900E+00, 5.130424E-01, 4.7867961E+00
7.0023900E+00, 5.227662E-01, 4.7842927E+00
7.0024900E+00, 5.111648E-01, 4.7879820E+00
7.0025900E+00, 5.144126E-01, 4.7889042E+00
7.0026900E+00, 5.033120E-01, 4.7882457E+00
7.0027900E+00, 5.146433E-01, 4.7918029E+00
7.0028900E+00, 5.018890E-01, 4.7915397E+00
7.0029900E+00, 5.038061E-01, 4.7929888E+00
7.0030900E+00, 5.051368E-01, 4.7896948E+00
7.0031900E+00, 5.006702E-01, 4.7892995E+00
7.0032900E+00, 5.070803E-01, 4.7895632E+00
7.0033900E+00, 5.100844E-01, 4.7908807E+00
7.0034900E+00, 5.103742E-01, 4.7842927E+00
7.0035900E+00, 5.170808E-01, 4.7864008E+00
7.0036900E+00, 5.114415E-01, 4.7886410E+00
7.0037900E+00, 5.105785E-01, 4.7902222E+00
7.0038900E+00, 5.153811E-01, 4.7912760E+00
7.0039900E+00, 5.060328E-01, 4.7904854E+00
7.0040900E+00, 5.050446E-01, 4.7903538E+00
7.0041900E+00, 5.193075E-01, 4.7916713E+00
7.0042900E+00, 5.108618E-01, 4.7841611E+00
7.0043900E+00, 5.133651E-01, 4.7892995E+00
7.0044900E+00, 5.137275E-01, 4.7858739E+00
7.0045900E+00, 5.127986E-01, 4.7870598E+00
7.0046900E+00, 5.014871E-01, 4.7890363E+00
7.0047900E+00, 5.211785E-01, 4.7849517E+00
7.0048900E+00, 5.143995E-01, 4.7821846E+00
7.0049900E+00, 5.234777E-01, 4.7900901E+00
7.0050900E+00, 5.024226E-01, 4.7958879E+00
7.0051900E+00, 5.098077E-01, 4.7916713E+00
7.0052900E+00, 5.171401E-01, 4.7802081E+00
7.0053900E+00, 4.982920E-01, 4.7852149E+00
7.0054900E+00, 5.061975E-01, 4.7877183E+00
7.0055900E+00, 5.046559E-01, 4.7841611E+00
7.0056900E+00, 4.975475E-01, 4.7816572E+00
7.0057900E+00, 5.106444E-01, 4.7840290E+00
7.0058900E+00, 5.154074E-01, 4.7809987E+00
7.0059900E+00, 5.173509E-01, 4.7867961E+00
7.0060900E+00, 5.149924E-01, 4.7856102E+00
7.0061900E+00, 5.181546E-01, 4.7819209E+00
7.0062900E+00, 5.139779E-01, 4.7816572E+00
7.0063900E+00, 5.067311E-01, 4.7845564E+00
7.0064900E+00, 5.070605E-01, 4.7900901E+00
7.0065900E+00, 5.185763E-01, 4.7878504E+00
7.0066900E+00, 5.167711E-01, 4.7908807E+00
7.0067900E+00, 5.182995E-01, 4.7886410E+00
7.0068900E+00, 5.213234E-01, 4.7856102E+00
7.0069900E+00, 5.148870E-01, 4.7836337E+00
7.0070900E+00, 5.057693E-01, 4.7850833E+00
7.0071900E+00, 5.046098E-01, 4.7817893E+00
7.0072900E+00, 5.074822E-01, 4.7867961E+00
7.0073900E+00, 5.100514E-01, 4.7883773E+00
7.0074900E+00, 5.091094E-01, 4.7802081E+00
7.0075900E+00, 5.152691E-01, 4.7837658E+00
7.0076900E+00, 5.100449E-01, 4.7821846E+00
7.0077900E+00, 4.991352E-01, 4.7788906E+00
7.0078900E+00, 5.045439E-01, 4.7865324E+00
7.0079900E+00, 4.995173E-01, 4.7840290E+00
7.0080900E+00, 5.037665E-01, 4.7873230E+00
7.0081900E+00, 5.157434E-01, 4.7885089E+00
7.0082900E+00, 5.219032E-01, 4.7845564E+00
7.0083900E+00, 5.094256E-01, 4.7849517E+00
7.0084900E+00, 5.205526E-01, 4.7819209E+00
7.0085900E+00, 5.095508E-01, 4.7853470E+00
7.0086900E+00, 5.095705E-01, 4.7849517E+00
7.0087900E+00, 5.115403E-01, 4.7848196E+00
7.0088900E+00, 5.138395E-01, 4.7862692E+00
7.0089900E+00, 5.061712E-01, 4.7886410E+00
7.0090900E+00, 5.200388E-01, 4.7786269E+00
7.0091900E+00, 5.083188E-01, 4.7857423E+00
7.0092900E+00, 5.090435E-01, 4.7873230E+00
7.0093900E+00, 5.051302E-01, 4.7765188E+00
7.0094900E+00, 5.053872E-01, 4.7874551E+00
7.0095900E+00, 5.026334E-01, 4.7828431E+00
7.0096900E+00, 5.143600E-01, 4.7900901E+00
7.0097900E+00, 5.151571E-01, 4.7831068E+00
7.0098900E+00, 5.226608E-01, 4.7889042E+00
7.0099900E+00, 5.114679E-01, 4.7915397E+00
7.0100900E+00, 5.121991E-01, 4.7907491E+00
7.0101900E+00, 5.052554E-01, 4.7895632E+00
7.0102900E+00, 5.032132E-01, 4.7895632E+00
7.0103900E+00, 4.927976E-01, 4.7846880E+00
7.0104900E+00, 5.018824E-01, 4.7856102E+00
7.0105900E+00, 5.077918E-01, 4.7857423E+00
7.0106900E+00, 5.203155E-01, 4.7883773E+00
7.0107900E+00, 5.142151E-01, 4.7809987E+00
7.0108900E+00, 5.119817E-01, 4.7824478E+00
7.0109900E+00, 5.134179E-01, 4.7836337E+00
7.0110900E+00, 5.089315E-01, 4.7829752E+00
7.0111900E+00, 5.020998E-01, 4.7906175E+00
7.0112900E+00, 5.178384E-01, 4.7885089E+00
7.0113900E+00, 5.094519E-01, 4.7850833E+00
7.0114900E+00, 5.161255E-01, 4.7849517E+00
7.0115900E+00, 5.000773E-01, 4.7867961E+00
7.0116900E+00, 5.154536E-01, 4.7838974E+00
7.0117900E+00, 4.999917E-01, 4.7940431E+00
7.0118900E+00, 5.161255E-01, 4.7920666E+00
7.0119900E+00, 5.135365E-01, 4.7861371E+00
7.0120900E+00, 5.138395E-01, 4.7889042E+00
7.0121900E+00, 5.193405E-01, 4.7807350E+00
7.0122900E+00, 5.066850E-01, 4.7856102E+00
7.0123900E+00, 5.110528E-01, 4.7864008E+00
7.0124900E+00, 4.974685E-01, 4.7965465E+00
7.0125900E+00, 5.026202E-01, 4.7899585E+00
7.0126900E+00, 5.114613E-01, 4.7898269E+00
7.0127900E+00, 5.058681E-01, 4.7841611E+00
7.0128900E+00, 5.148277E-01, 4.7886410E+00
7.0129900E+00, 5.100119E-01, 4.7870598E+00
7.0130900E+00, 5.060262E-01, 4.7908807E+00
7.0131900E+00, 5.093070E-01, 4.7856102E+00
7.0132900E+00, 5.096627E-01, 4.7933841E+00
7.0133900E+00, 5.147816E-01, 4.7906175E+00
7.0134900E+00, 5.159806E-01, 4.7840290E+00
7.0135900E+00, 5.102227E-01, 4.7885089E+00
7.0136900E+00, 5.076205E-01, 4.7829752E+00
7.0137900E+00, 5.205263E-01, 4.7864008E+00
7.0138900E+00, 5.224038E-01, 4.7902222E+00
7.0139900E+00, 5.131412E-01, 4.7841611E+00
7.0140900E+00, 5.018165E-01, 4.7899585E+00
7.0141900E+00, 5.127854E-01, 4.7862692E+00
7.0142900E+00, 5.072713E-01, 4.7892995E+00
7.0143900E+00, 5.177000E-01, 4.7877183E+00
7.0144900E+00, 5.205526E-01, 4.7842927E+00
7.0145900E+00, 5.084440E-01, 4.7895632E+00
7.0146900E+00, 5.105719E-01, 4.7858739E+00
7.0147900E+00, 5.023502E-01, 4.7853470E+00
7.0148900E+00, 5.136155E-01, 4.7860055E+00
7.0149900E+00, 4.969678E-01, 4.7877183E+00
7.0150900E+00, 5.087009E-01, 4.7864008E+00
7.0151900E+00, 5.142677E-01, 4.7870598E+00
7.0152900E+00, 5.086944E-01, 4.7907491E+00
7.0153900E+00, 5.137143E-01, 4.7821846E+00
7.0154900E+00, 4.973565E-01, 4.7866645E+00
7.0155900E+00, 4.983447E-01, 4.7919350E+00
7.0156900E+00, 5.072647E-01, 4.7846880E+00
7.0157900E+00, 5.108354E-01, 4.7852149E+00
7.0158900E+00, 5.130951E-01, 4.7899585E+00
7.0159900E+00, 5.154338E-01, 4.7864008E+00
7.0160900E+00, 5.114415E-01, 4.7864008E+00
7.0161900E+00, 5.050775E-01, 4.7799444E+00
7.0162900E+00, 5.130753E-01, 4.7873230E+00
7.0163900E+00, 5.098472E-01, 4.7878504E+00
7.0164900E+00, 5.132664E-01, 4.7877183E+00
7.0165900E+00, 5.132664E-01, 4.7891679E+00
7.0166900E+00, 5.186883E-01, 4.7856102E+00
7.0167900E+00, 5.061250E-01, 4.7844243E+00
7.0168900E+00, 5.101832E-01, 4.7879820E+00
7.0169900E+00, 5.113624E-01, 4.7966785E+00
7.0170900E+00, 5.043660E-01, 4.7844243E+00
7.0171900E+00, 5.092741E-01, 4.7898269E+00
7.0172900E+00, 5.112768E-01, 4.7811303E+00
7.0173900E+00, 5.120015E-01, 4.7902222E+00
7.0174900E+00, 5.056244E-01, 4.7899585E+00
7.0175900E+00, 5.095903E-01, 4.7860055E+00
7.0176900E+00, 5.008876E-01, 4.7896948E+00
7.0177900E+00, 5.048074E-01, 4.7906175E+00
7.0178900E+00, 5.158488E-01, 4.7854786E+00
7.0179900E+00, 5.123836E-01, 4.7903538E+00
7.0180900E+00, 5.188793E-01, 4.7882457E+00
7.0181900E+00, 5.220678E-01, 4.7914081E+00
7.0182900E+00, 5.151966E-01, 4.7889042E+00
7.0183900E+00, 5.178581E-01, 4.7896948E+00
7.0184900E+00, 5.082332E-01, 4.7939115E+00
7.0185900E+00, 5.097089E-01, 4.7906175E+00
7.0186900E+00, 5.177396E-01, 4.7890363E+00
7.0187900E+00, 5.182863E-01, 4.7856102E+00
7.0188900E+00, 5.106905E-01, 4.7924619E+00
7.0189900E+00, 5.112504E-01, 4.7929888E+00
7.0190900E+00, 5.121464E-01, 4.7860055E+00
7.0191900E+00, 4.981009E-01, 4.7927256E+00
7.0192900E+00, 5.144588E-01, 4.7903538E+00
7.0193900E+00, 5.095046E-01, 4.7894316E+00
7.0194900E+00, 5.099790E-01, 4.7953606E+00
7.0195900E+00, 5.137671E-01, 4.7865324E+00
7.0196900E+00, 5.132598E-01, 4.7824478E+00
7.0197900E+00, 5.145181E-01, 4.7873230E+00
7.0198900E+00, 5.070012E-01, 4.7900901E+00
7.0199900E+00, 4.999456E-01, 4.7904854E+00
7.0200900E+00, 4.990825E-01, 4.7878504E+00
7.0201900E+00, 5.118697E-01, 4.7944384E+00
7.0202900E+00, 5.100580E-01, 4.7914081E+00
7.0203900E+00, 4.955053E-01, 4.7891679E+00
7.0204900E+00, 5.117182E-01, 4.7891679E+00
7.0205900E+00, 5.060789E-01, 4.7862692E+00
7.0206900E+00, 5.042409E-01, 4.7894316E+00
7.0207900E+00, 5.047942E-01, 4.7910128E+00
7.0208900E+00, 4.962168E-01, 4.7903538E+00
7.0209900E+00, 4.937463E-01, 4.7886410E+00
7.0210900E+00, 4.949980E-01, 4.7948337E+00
7.0211900E+00, 4.915459E-01, 4.7878504E+00
7.0212900E+00, 5.027784E-01, 4.7890363E+00
7.0213900E+00, 5.068102E-01, 4.7857423E+00
7.0214900E+00, 4.999917E-01, 4.7914081E+00
7.0215900E+00, 4.999258E-01, 4.7845564E+00
7.0216900E+00, 4.943458E-01, 4.7871914E+00
7.0217900E+00, 4.915262E-01, 4.7931209E+00
7.0218900E+00, 5.082464E-01, 4.7932525E+00
7.0219900E+00, 4.962102E-01, 4.7928572E+00
7.0220900E+00, 5.015135E-01, 4.7931209E+00
7.0221900E+00, 4.923562E-01, 4.7891679E+00
7.0222900E+00, 5.037534E-01, 4.7920666E+00
7.0223900E+00, 4.966977E-01, 4.7918029E+00
7.0224900E+00, 4.831529E-01, 4.7898269E+00
7.0225900E+00, 4.851556E-01, 4.7908807E+00
7.0226900E+00, 4.843453E-01, 4.7923303E+00
7.0227900E+00, 4.891084E-01, 4.7927256E+00
7.0228900E+00, 5.023831E-01, 4.7904854E+00
7.0229900E+00, 5.035755E-01, 4.7911444E+00
7.0230900E+00, 5.105192E-01, 4.7918029E+00
7.0231900E+00, 5.143666E-01, 4.7896948E+00
7.0232900E+00, 5.096298E-01, 4.7873230E+00
7.0233900E+00, 5.015991E-01, 4.7870598E+00
7.0234900E+00, 4.935355E-01, 4.7861371E+00
7.0235900E+00, 4.976463E-01, 4.7856102E+00
7.0236900E+00, 4.976134E-01, 4.7874551E+00
7.0237900E+00, 4.952022E-01, 4.7875867E+00
7.0238900E+00, 5.010194E-01, 4.7854786E+00
7.0239900E+00, 5.060987E-01, 4.7877183E+00
7.0240900E+00, 5.000839E-01, 4.7849517E+00
7.0241900E+00, 5.040037E-01, 4.7899585E+00
7.0242900E+00, 4.989705E-01, 4.7874551E+00
7.0243900E+00, 4.875273E-01, 4.7892995E+00
7.0244900E+00, 4.968295E-01, 4.7923303E+00
7.0245900E+00, 4.993658E-01, 4.7886410E+00
7.0246900E+00, 4.985950E-01, 4.7914081E+00
7.0247900E+00, 4.955711E-01, 4.7867961E+00
7.0248900E+00, 5.025807E-01, 4.7835021E+00
7.0249900E+00, 4.988519E-01, 4.7873230E+00
7.0250900E+00, 4.881399E-01, 4.7866645E+00
7.0251900E+00, 4.780340E-01, 4.7886410E+00
7.0252900E+00, 4.814664E-01, 4.7906175E+00
7.0253900E+00, 4.876788E-01, 4.7895632E+00
7.0254900E+00, 5.032000E-01, 4.6914005E+00
7.0255900E+00, 4.983644E-01, 3.1044564E+00
7.0256900E+00, 4.946752E-01, 5.165151E-01
7.0257900E+00, 4.912626E-01, 5.132210E-01
7.0258900E+00, 4.937199E-01, 5.155928E-01
7.0259900E+00, 4.904984E-01, 5.107176E-01
7.0260900E+00, 4.933774E-01, 5.167786E-01
7.0261900E+00, 4.930216E-01, 5.084776E-01
7.0262900E+00, 4.980811E-01, 5.229715E-01
7.0263900E+00, 4.923562E-01, 5.130893E-01
7.0264900E+00, 4.916843E-01, 5.132210E-01
7.0265900E+00, 4.947147E-01, 5.145386E-01
7.0266900E+00, 4.877974E-01, 5.065012E-01
7.0267900E+00, 4.863480E-01, 5.033389E-01
7.0268900E+00, 4.873889E-01, 5.059741E-01
7.0269900E+00, 4.864205E-01, 5.132210E-01
7.0270900E+00, 4.934300E-01, 5.171739E-01
7.0271900E+00, 4.858210E-01, 5.022848E-01
7.0272900E+00, 4.867828E-01, 5.128257E-01
7.0273900E+00, 4.954789E-01, 5.119034E-01
7.0274900E+00, 4.943129E-01, 5.068964E-01
7.0275900E+00, 4.933642E-01, 5.100588E-01
7.0276900E+00, 4.862492E-01, 5.028118E-01
7.0277900E+00, 4.881004E-01, 5.097952E-01
7.0278900E+00, 4.879160E-01, 5.067647E-01
7.0279900E+00, 4.885418E-01, 5.132210E-01
7.0280900E+00, 4.828696E-01, 5.062376E-01
7.0281900E+00, 4.858539E-01, 5.109811E-01
7.0282900E+00, 4.865193E-01, 5.042612E-01
7.0283900E+00, 4.845561E-01, 5.032071E-01
7.0284900E+00, 4.923694E-01, 5.125622E-01
7.0285900E+00, 4.923101E-01, 5.092682E-01
7.0286900E+00, 4.881861E-01, 5.113764E-01
7.0287900E+00, 4.928701E-01, 5.165151E-01
7.0288900E+00, 4.908147E-01, 5.065012E-01
7.0289900E+00, 4.934498E-01, 5.142751E-01
7.0290900E+00, 4.882717E-01, 5.042612E-01
7.0291900E+00, 4.922640E-01, 5.086094E-01
7.0292900E+00, 4.884101E-01, 5.096635E-01
7.0293900E+00, 4.937463E-01, 5.149339E-01
7.0294900E+00, 4.944710E-01, 5.124305E-01
7.0295900E+00, 4.905775E-01, 5.095317E-01
7.0296900E+00, 4.929425E-01, 5.094000E-01
7.0297900E+00, 4.875734E-01, 4.985954E-01
7.0298900E+00, 4.942535E-01, 5.129575E-01
7.0299900E+00, 4.923826E-01, 5.075552E-01
7.0300900E+00, 4.892336E-01, 5.088729E-01
7.0301900E+00, 4.887131E-01, 5.109811E-01
7.0302900E+00, 4.908212E-01, 5.105858E-01
7.0303900E+00, 4.972972E-01, 5.115081E-01
7.0304900E+00, 4.884298E-01, 5.059741E-01
7.0305900E+00, 4.869475E-01, 5.107176E-01
7.0306900E+00, 4.880082E-01, 5.079505E-01
7.0307900E+00, 4.847340E-01, 5.024166E-01
7.0308900E+00, 4.888053E-01, 5.062376E-01
7.0309900E+00, 4.868421E-01, 5.059741E-01
7.0310900E+00, 4.889239E-01, 5.076870E-01
7.0311900E+00, 4.827115E-01, 5.074235E-01
7.0312900E+00, 4.828894E-01, 5.054471E-01
7.0313900E+00, 4.856629E-01, 5.007036E-01
7.0314900E+00, 4.865457E-01, 5.053153E-01
7.0315900E+00, 4.863019E-01, 5.046565E-01
7.0316900E+00, 4.951231E-01, 5.158563E-01
7.0317900E+00, 4.949321E-01, 5.158563E-01
7.0318900E+00, 4.936211E-01, 5.140116E-01
7.0319900E+00, 4.937858E-01, 5.151975E-01
7.0320900E+00, 4.917699E-01, 5.107176E-01
7.0321900E+00, 4.903337E-01, 5.059741E-01
7.0322900E+00, 4.926000E-01, 5.116399E-01
7.0323900E+00, 4.860845E-01, 5.032071E-01
7.0324900E+00, 4.881465E-01, 5.082141E-01
7.0325900E+00, 4.877183E-01, 5.066329E-01
7.0326900E+00, 4.881136E-01, 5.088729E-01
7.0327900E+00, 4.899384E-01, 5.149339E-01
7.0328900E+00, 4.902613E-01, 5.042612E-01
7.0329900E+00, 4.926724E-01, 5.182280E-01
7.0330900E+00, 4.910716E-01, 5.095317E-01
7.0331900E+00, 4.945961E-01, 5.148022E-01
7.0332900E+00, 4.951956E-01, 5.162516E-01
7.0333900E+00, 4.968624E-01, 5.163833E-01
7.0334900E+00, 4.940296E-01, 5.187551E-01
7.0335900E+00, 4.898199E-01, 5.082141E-01
7.0336900E+00, 4.838314E-01, 4.993860E-01
7.0337900E+00, 4.824611E-01, 5.028118E-01
7.0338900E+00, 4.879357E-01, 5.104541E-01
7.0339900E+00, 4.852346E-01, 5.072917E-01
7.0340900E+00, 4.839039E-01, 4.941155E-01
7.0341900E+00, 4.827115E-01, 4.967508E-01
7.0342900E+00, 4.893455E-01, 5.045248E-01
7.0343900E+00, 4.932588E-01, 5.108493E-01
7.0344900E+00, 4.853994E-01, 5.043930E-01
7.0345900E+00, 4.896618E-01, 5.054471E-01
7.0346900E+00, 4.933708E-01, 5.149339E-01
7.0347900E+00, 4.864666E-01, 4.997813E-01
7.0348900E+00, 4.878962E-01, 5.079505E-01
7.0349900E+00, 4.823096E-01, 5.007036E-01
7.0350900E+00, 4.845759E-01, 5.059741E-01
7.0351900E+00, 4.857090E-01, 5.021530E-01
7.0352900E+00, 4.814400E-01, 5.030754E-01
7.0353900E+00, 4.929228E-01, 5.120352E-01
7.0354900E+00, 4.911177E-01, 5.094000E-01
7.0355900E+00, 4.940098E-01, 5.100588E-01
7.0356900E+00, 4.943655E-01, 5.174375E-01
7.0357900E+00, 4.916777E-01, 5.117717E-01
7.0358900E+00, 4.931402E-01, 5.169104E-01
7.0359900E+00, 4.865786E-01, 5.103223E-01
7.0360900E+00, 4.895959E-01, 5.003083E-01
7.0361900E+00, 4.878237E-01, 5.119034E-01
7.0362900E+00, 4.852544E-01, 5.013624E-01
7.0363900E+00, 4.881004E-01, 5.096635E-01
7.0364900E+00, 4.888778E-01, 5.008354E-01
7.0365900E+00, 4.925209E-01, 5.130893E-01
7.0366900E+00, 4.911309E-01, 5.099270E-01
7.0367900E+00, 4.944841E-01, 5.124305E-01
7.0368900E+00, 4.816442E-01, 5.022848E-01
7.0369900E+00, 4.941020E-01, 5.121669E-01
7.0370900E+00, 4.922640E-01, 5.119034E-01
7.0371900E+00, 4.885682E-01, 5.108493E-01
7.0372900E+00, 4.902415E-01, 5.128257E-01
7.0373900E+00, 4.933049E-01, 5.083458E-01
7.0374900E+00, 4.966713E-01, 5.187551E-01
7.0375900E+00, 4.922706E-01, 5.094000E-01
7.0376900E+00, 4.894443E-01, 5.149339E-01
7.0377900E+00, 4.881465E-01, 5.070282E-01
7.0378900E+00, 4.861043E-01, 5.113764E-01
7.0379900E+00, 4.886670E-01, 5.072917E-01
7.0380900E+00, 4.828235E-01, 4.995178E-01
7.0381900E+00, 4.888185E-01, 5.094000E-01
7.0382900E+00, 4.886999E-01, 5.104541E-01
7.0383900E+00, 4.814993E-01, 4.989907E-01
7.0384900E+00, 4.886472E-01, 5.079505E-01
7.0385900E+00, 4.828959E-01, 5.080823E-01
7.0386900E+00, 4.841476E-01, 5.050518E-01
7.0387900E+00, 4.857090E-01, 5.057106E-01
7.0388900E+00, 4.849448E-01, 5.080823E-01
7.0389900E+00, 4.876590E-01, 5.013624E-01
7.0390900E+00, 4.882783E-01, 5.082141E-01
7.0391900E+00, 4.882717E-01, 5.057106E-01
7.0392900E+00, 4.903271E-01, 5.066329E-01
7.0393900E+00, 4.828037E-01, 5.014942E-01
7.0394900E+00, 4.899977E-01, 5.133528E-01
7.0395900E+00, 4.935816E-01, 5.120352E-01
7.0396900E+00, 4.933115E-01, 5.071600E-01
7.0397900E+00, 4.873889E-01, 5.028118E-01
7.0398900E+00, 4.906499E-01, 5.109811E-01
7.0399900E+00, 4.877447E-01, 5.026801E-01
7.0400900E+00, 4.884825E-01, 5.095317E-01
7.0401900E+00, 4.887460E-01, 5.109811E-01
7.0402900E+00, 4.909662E-01, 5.108493E-01
7.0403900E+00, 4.888317E-01, 5.051836E-01
7.0404900E+00, 4.901361E-01, 5.058424E-01
7.0405900E+00, 4.897672E-01, 5.020213E-01
7.0406900E+00, 4.873691E-01, 5.109811E-01
7.0407900E+00, 4.861504E-01, 5.109811E-01
7.0408900E+00, 4.854916E-01, 5.024166E-01
7.0409900E+00, 4.862360E-01, 5.017577E-01
7.0410900E+00, 4.918951E-01, 5.087411E-01
7.0411900E+00, 4.899780E-01, 5.067647E-01
7.0412900E+00, 4.839105E-01, 5.016260E-01
7.0413900E+00, 4.881136E-01, 5.072917E-01
7.0414900E+00, 4.927185E-01, 5.130893E-01
7.0415900E+00, 4.889107E-01, 5.071600E-01
7.0416900E+00, 4.884298E-01, 5.082141E-01
7.0417900E+00, 4.884364E-01, 5.078188E-01
7.0418900E+00, 4.851556E-01, 5.026801E-01
7.0419900E+00, 4.891281E-01, 5.014942E-01
7.0420900E+00, 4.891742E-01, 5.088729E-01
7.0421900E+00, 4.885813E-01, 5.101905E-01
7.0422900E+00, 4.875338E-01, 5.097952E-01
7.0423900E+00, 4.813675E-01, 5.021530E-01
7.0424900E+00, 4.859198E-01, 5.104541E-01
7.0425900E+00, 4.874746E-01, 4.997813E-01
7.0426900E+00, 4.911111E-01, 5.136163E-01
7.0427900E+00, 4.924419E-01, 5.088729E-01
7.0428900E+00, 4.907027E-01, 5.025483E-01
7.0429900E+00, 4.941086E-01, 5.208632E-01
7.0430900E+00, 4.928305E-01, 5.113764E-01
7.0431900E+00, 4.944578E-01, 5.141434E-01
7.0432900E+00, 4.901097E-01, 5.117717E-01
7.0433900E+00, 4.923167E-01, 5.096635E-01
7.0434900E+00, 4.933246E-01, 5.169104E-01
7.0435900E+00, 4.951231E-01, 5.192821E-01
7.0436900E+00, 4.786994E-01, 4.964872E-01
7.0437900E+00, 4.886011E-01, 5.038660E-01
7.0438900E+00, 4.966516E-01, 5.186233E-01
7.0439900E+00, 4.911045E-01, 5.142751E-01
7.0440900E+00, 4.892467E-01, 5.100588E-01
7.0441900E+00, 4.939834E-01, 5.128257E-01
7.0442900E+00, 4.906434E-01, 5.108493E-01
7.0443900E+00, 4.860252E-01, 5.082141E-01
7.0444900E+00, 4.915788E-01, 5.140116E-01
7.0445900E+00, 4.879357E-01, 5.101905E-01
7.0446900E+00, 4.813939E-01, 5.017577E-01
7.0447900E+00, 4.842596E-01, 5.033389E-01
7.0448900E+00, 4.841476E-01, 5.059741E-01
7.0449900E+00, 4.829486E-01, 5.026801E-01
7.0450900E+00, 4.903008E-01, 5.037342E-01
7.0451900E+00, 4.779286E-01, 4.962237E-01
7.0452900E+00, 4.929425E-01, 5.129575E-01
7.0453900E+00, 4.897540E-01, 5.075552E-01
7.0454900E+00, 4.917040E-01, 5.095317E-01
7.0455900E+00, 4.820461E-01, 5.025483E-01
7.0456900E+00, 4.953076E-01, 5.187551E-01
7.0457900E+00, 4.910387E-01, 5.121669E-01
7.0458900E+00, 4.919412E-01, 5.138798E-01
7.0459900E+00, 4.865391E-01, 5.072917E-01
7.0460900E+00, 4.912824E-01, 5.083458E-01
7.0461900E+00, 4.854191E-01, 5.063694E-01
7.0462900E+00, 4.851622E-01, 5.099270E-01
7.0463900E+00, 4.905314E-01, 5.103223E-01
7.0464900E+00, 4.846681E-01, 5.042612E-01
7.0465900E+00, 4.846681E-01, 5.022848E-01
7.0466900E+00, 4.884101E-01, 5.072917E-01
7.0467900E+00, 4.842267E-01, 4.993860E-01
7.0468900E+00, 4.835679E-01, 5.051836E-01
7.0469900E+00, 4.879291E-01, 5.138798E-01
7.0470900E+00, 4.868882E-01, 5.061059E-01
7.0471900E+00, 4.936211E-01, 5.113764E-01
7.0472900E+00, 4.898792E-01, 5.120352E-01
7.0473900E+00, 4.924814E-01, 5.079505E-01
7.0474900E+00, 4.940361E-01, 5.078188E-01
7.0475900E+00, 4.920927E-01, 5.169104E-01
7.0476900E+00, 4.919017E-01, 5.105858E-01
7.0477900E+00, 4.919412E-01, 5.071600E-01
7.0478900E+00, 4.907027E-01, 5.125622E-01
7.0479900E+00, 4.838380E-01, 4.988590E-01
7.0480900E+00, 4.839039E-01, 5.036024E-01
7.0481900E+00, 4.876261E-01, 5.009671E-01
7.0482900E+00, 4.859725E-01, 5.039977E-01
7.0483900E+00, 4.796086E-01, 5.014942E-01
7.0484900E+00, 4.869475E-01, 5.024166E-01
7.0485900E+00, 4.895366E-01, 5.030754E-01
7.0486900E+00, 4.842004E-01, 5.033389E-01
7.0487900E+00, 4.883244E-01, 5.111129E-01
7.0488900E+00, 4.886802E-01, 4.996495E-01
7.0489900E+00, 4.881070E-01, 5.107176E-01
